date,start_time,end_time,time,year,month,hours_fishing,time_period,season,location,air_temp,weather,wind_level,wind_dir,trolling_speed,water_depth,fish_length,fish_type,crew_count,weight,hook_rate
2015-11-01 00:00:00,2015-11-01 15:00:00,2015-11-01 18:00:00,2015-11-01 16:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,45,Overcast,7.5,West,2.5,60.0,23.0,Lake Trout,1.0,0.3333333333333333,1.3333333333333333
2015-11-01 00:00:00,2015-11-01 15:00:00,2015-11-01 18:00:00,2015-11-01 16:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,45,Overcast,7.5,West,2.5,60.0,23.0,Lake Trout,1.0,0.3333333333333333,1.3333333333333333
2015-11-02 00:00:00,2015-11-02 12:00:00,2015-11-02 16:00:00,2015-11-02 14:00:00,2015,11,4.0,afternoon,fall,Chocolay,65,Overcast,2.5,South,2.5,60.0,25.0,Lake Trout,1.0,0.16666666666666666,2.0
2015-11-02 00:00:00,2015-11-02 12:00:00,2015-11-02 16:00:00,2015-11-02 14:00:00,2015,11,4.0,afternoon,fall,Chocolay,65,Overcast,2.5,South,2.5,60.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2015-11-02 00:00:00,2015-11-02 12:00:00,2015-11-02 16:00:00,2015-11-02 14:00:00,2015,11,4.0,afternoon,fall,Lower Harbor,65,Overcast,2.5,South,2.5,60.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2015-11-02 00:00:00,2015-11-02 12:00:00,2015-11-02 16:00:00,2015-11-02 14:00:00,2015,11,4.0,afternoon,fall,Lower Harbor,65,Overcast,2.5,South,2.5,60.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2015-11-02 00:00:00,2015-11-02 12:00:00,2015-11-02 16:00:00,2015-11-02 14:00:00,2015,11,4.0,afternoon,fall,Lower Harbor,65,Overcast,2.5,South,2.5,60.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2015-11-02 00:00:00,2015-11-02 12:00:00,2015-11-02 16:00:00,2015-11-02 14:00:00,2015,11,4.0,afternoon,fall,Lower Harbor,65,Overcast,2.5,South,2.5,60.0,23.0,Lake Trout,1.0,0.16666666666666666,2.0
2015-11-03 00:00:00,2015-11-03 08:00:00,2015-11-03 10:00:00,2015-11-03 09:00:00,2015,11,2.0,morning,fall,Lower Harbor,65,Overcast,2.5,South,2.5,60.0,23.0,Lake Trout,1.0,0.5,1.0
2015-11-03 00:00:00,2015-11-03 08:00:00,2015-11-03 10:00:00,2015-11-03 09:00:00,2015,11,2.0,morning,fall,Lower Harbor,65,Overcast,2.5,South,2.5,80.0,23.0,Lake Trout,1.0,0.5,1.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,27.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,80.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-11 00:00:00,2015-11-11 14:00:00,2015-11-11 17:00:00,2015-11-11 15:30:00,2015,11,3.0,afternoon,fall,Lower Harbor,55,Partly Cloudy,7.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.09090909090909091,5.0
2015-11-15 00:00:00,2015-11-15 09:00:00,2015-11-15 12:00:00,2015-11-15 10:30:00,2015,11,3.0,morning,fall,Lower Harbor,55,Clear,2.5,South,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.3333333333333335
2015-11-15 00:00:00,2015-11-15 09:00:00,2015-11-15 12:00:00,2015-11-15 10:30:00,2015,11,3.0,morning,fall,Lower Harbor,55,Clear,2.5,South,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.3333333333333335
2015-11-15 00:00:00,2015-11-15 09:00:00,2015-11-15 12:00:00,2015-11-15 10:30:00,2015,11,3.0,morning,fall,Lower Harbor,55,Clear,2.5,South,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.3333333333333335
2015-11-15 00:00:00,2015-11-15 09:00:00,2015-11-15 12:00:00,2015-11-15 10:30:00,2015,11,3.0,morning,fall,Lower Harbor,55,Clear,2.5,South,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.3333333333333335
2015-11-15 00:00:00,2015-11-15 09:00:00,2015-11-15 12:00:00,2015-11-15 10:30:00,2015,11,3.0,morning,fall,Lower Harbor,55,Clear,2.5,South,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.3333333333333335
2015-11-15 00:00:00,2015-11-15 09:00:00,2015-11-15 12:00:00,2015-11-15 10:30:00,2015,11,3.0,morning,fall,Lower Harbor,55,Clear,2.5,South,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.3333333333333335
2015-11-15 00:00:00,2015-11-15 15:00:00,2015-11-15 16:00:00,2015-11-15 15:30:00,2015,11,1.0,afternoon,fall,Lower Harbor,55,Clear,7.5,East,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,10.0
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,60.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,80.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,50.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,50.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,50.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,50.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,50.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,50.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-02 00:00:00,2015-12-02 13:00:00,2015-12-02 16:00:00,2015-12-02 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,2.5,North,2.3,50.0,23.0,Lake Trout,2.0,0.1111111111111111,3.3333333333333335
2015-12-04 00:00:00,2015-12-04 13:00:00,2015-12-04 16:00:00,2015-12-04 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,7.5,South,2.5,50.0,23.0,Lake Trout,2.0,0.3333333333333333,2.6666666666666665
2015-12-04 00:00:00,2015-12-04 13:00:00,2015-12-04 16:00:00,2015-12-04 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,7.5,South,2.5,50.0,23.0,Lake Trout,2.0,0.3333333333333333,2.6666666666666665
2015-12-04 00:00:00,2015-12-04 13:00:00,2015-12-04 16:00:00,2015-12-04 14:30:00,2015,12,3.0,afternoon,winter,Lower Harbor,45,Clear,7.5,South,2.5,50.0,17.0,Lake Trout,2.0,0.3333333333333333,2.6666666666666665
2015-12-06 00:00:00,2015-12-06 09:00:00,2015-12-06 11:00:00,2015-12-06 10:00:00,2015,12,2.0,morning,winter,Lower Harbor,45,Overcast,12.5,West,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.5
2015-12-06 00:00:00,2015-12-06 09:00:00,2015-12-06 11:00:00,2015-12-06 10:00:00,2015,12,2.0,morning,winter,Lower Harbor,45,Overcast,12.5,West,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.5
2015-12-06 00:00:00,2015-12-06 09:00:00,2015-12-06 11:00:00,2015-12-06 10:00:00,2015,12,2.0,morning,winter,Lower Harbor,45,Overcast,12.5,West,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.5
2015-12-06 00:00:00,2015-12-06 09:00:00,2015-12-06 11:00:00,2015-12-06 10:00:00,2015,12,2.0,morning,winter,Lower Harbor,45,Overcast,12.5,West,2.5,50.0,25.0,Lake Trout,1.0,0.14285714285714285,3.5
2015-12-06 00:00:00,2015-12-06 09:00:00,2015-12-06 11:00:00,2015-12-06 10:00:00,2015,12,2.0,morning,winter,Lower Harbor,45,Overcast,12.5,West,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,3.5
2015-12-06 00:00:00,2015-12-06 13:00:00,2015-12-06 15:00:00,2015-12-06 14:00:00,2015,12,2.0,afternoon,winter,Lower Harbor,45,Partly Cloudy,2.5,South,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,1.5
2015-12-06 00:00:00,2015-12-06 13:00:00,2015-12-06 15:00:00,2015-12-06 14:00:00,2015,12,2.0,afternoon,winter,Lower Harbor,45,Partly Cloudy,2.5,South,2.5,50.0,23.0,Lake Trout,1.0,0.14285714285714285,1.5
2015-12-09 00:00:00,2015-12-09 09:00:00,2015-12-09 12:00:00,2015-12-09 10:30:00,2015,12,3.0,morning,winter,Lower Harbor,45,Overcast,2.5,West,2.3,50.0,23.0,Lake Trout,1.0,0.25,1.6666666666666667
2015-12-09 00:00:00,2015-12-09 09:00:00,2015-12-09 12:00:00,2015-12-09 10:30:00,2015,12,3.0,morning,winter,Lower Harbor,45,Overcast,2.5,West,2.3,50.0,23.0,Lake Trout,1.0,0.25,1.6666666666666667
2015-12-09 00:00:00,2015-12-09 09:00:00,2015-12-09 12:00:00,2015-12-09 10:30:00,2015,12,3.0,morning,winter,Lower Harbor,45,Overcast,2.5,West,2.3,50.0,23.0,Lake Trout,1.0,0.25,1.6666666666666667
2015-12-09 00:00:00,2015-12-09 09:00:00,2015-12-09 12:00:00,2015-12-09 10:30:00,2015,12,3.0,morning,winter,Lower Harbor,45,Overcast,2.5,West,2.3,50.0,23.0,Lake Trout,1.0,0.25,1.6666666666666667
2015-12-25 00:00:00,2015-12-25 13:00:00,2015-12-25 15:00:00,2015-12-25 14:00:00,2015,12,2.0,afternoon,winter,Lower Harbor,35,Overcast,7.5,West,2.3,50.0,21.0,Lake Trout,2.0,1.0,1.0
2014-06-07 00:00:00,2014-06-07 08:00:00,2014-06-07 11:00:00,2014-06-07 09:30:00,2014,6,3.0,morning,summer,Lower Harbor,65,Fog,2.5,North,2.7,50.0,23.0,Steelhead,1.0,0.3333333333333333,1.0
2014-06-07 00:00:00,2014-06-07 08:00:00,2014-06-07 11:00:00,2014-06-07 09:30:00,2014,6,3.0,morning,summer,Lower Harbor,65,Overcast,7.5,North,2.7,50.0,21.0,Chinook,1.0,0.3333333333333333,1.0
2014-06-07 00:00:00,2014-06-07 08:00:00,2014-06-07 11:00:00,2014-06-07 09:30:00,2014,6,3.0,morning,summer,Lower Harbor,65,Overcast,7.5,North,2.7,50.0,19.0,Chinook,1.0,0.3333333333333333,1.0
2014-06-10 00:00:00,2014-06-10 18:00:00,2014-06-10 21:00:00,2014-06-10 19:30:00,2014,6,3.0,evening,summer,Lower Harbor,65,Partly Cloudy,2.5,South,2.5,50.0,23.0,Other,2.0,1.0,0.3333333333333333
2014-06-21 00:00:00,2014-06-21 19:00:00,2014-06-21 23:00:00,2014-06-21 21:00:00,2014,6,4.0,night,summer,Lower Harbor,55,Overcast,2.5,South,2.7,50.0,21.0,Lake Trout,1.0,1.0,0.25
2014-06-23 00:00:00,2014-06-23 10:00:00,2014-06-23 14:00:00,2014-06-23 12:00:00,2014,6,4.0,afternoon,summer,Chocolay,55,Clear,7.5,East,2.5,50.0,23.0,Steelhead,3.0,0.25,0.5
2014-06-23 00:00:00,2014-06-23 10:00:00,2014-06-23 14:00:00,2014-06-23 12:00:00,2014,6,4.0,afternoon,summer,Chocolay,55,Clear,7.5,East,2.5,50.0,23.0,Lake Trout,3.0,0.25,0.5
2014-06-23 00:00:00,2014-06-23 19:00:00,2014-06-23 22:00:00,2014-06-23 20:30:00,2014,6,3.0,evening,summer,Chocolay,55,Clear,7.5,East,2.5,50.0,23.0,Lake Trout,2.0,0.25,1.0
2014-06-23 00:00:00,2014-06-23 19:00:00,2014-06-23 22:00:00,2014-06-23 20:30:00,2014,6,3.0,evening,summer,Chocolay,55,Clear,7.5,East,2.5,50.0,17.0,Chinook,2.0,0.25,1.0
2014-06-26 00:00:00,2014-06-26 07:00:00,2014-06-26 12:00:00,2014-06-26 09:30:00,2014,6,5.0,morning,summer,Chocolay,55,Clear,2.5,East,2.5,50.0,15.0,Coho,2.0,0.25,0.8
2014-06-26 00:00:00,2014-06-26 07:00:00,2014-06-26 12:00:00,2014-06-26 09:30:00,2014,6,5.0,morning,summer,Sand Hole,65,Clear,2.5,East,2.1,130.0,23.0,Lake Trout,2.0,0.25,0.8
2014-06-26 00:00:00,2014-06-26 07:00:00,2014-06-26 12:00:00,2014-06-26 09:30:00,2014,6,5.0,morning,summer,Sand Hole,65,Clear,2.5,East,2.1,200.0,15.0,Lake Trout,2.0,0.25,0.8
2014-06-26 00:00:00,2014-06-26 18:00:00,2014-06-26 22:00:00,2014-06-26 20:00:00,2014,6,4.0,evening,summer,Lower Harbor,65,Clear,2.5,East,2.5,60.0,23.0,Lake Trout,3.0,0.25,0.25
2014-07-04 00:00:00,2014-07-04 09:00:00,2014-07-04 12:00:00,2014-07-04 10:30:00,2014,7,3.0,morning,summer,Sand Hole,65,Clear,2.5,West,1.9,200.0,17.0,Lake Trout,1.0,0.5,1.0
2014-07-04 00:00:00,2014-07-04 09:00:00,2014-07-04 12:00:00,2014-07-04 10:30:00,2014,7,3.0,morning,summer,Sand Hole,65,Clear,2.5,West,1.9,200.0,21.0,Steelhead,1.0,0.5,1.0
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,70.0,25.0,Lake Trout,3.0,0.1111111111111111,2.75
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,70.0,25.0,Lake Trout,3.0,0.1111111111111111,2.75
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,70.0,23.0,Lake Trout,3.0,0.1111111111111111,2.75
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,70.0,23.0,Lake Trout,3.0,0.1111111111111111,2.75
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,70.0,17.0,Coho,3.0,0.1111111111111111,2.75
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,70.0,17.0,Coho,3.0,0.1111111111111111,2.75
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,200.0,21.0,Lake Trout,3.0,0.1111111111111111,2.75
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,200.0,23.0,Lake Trout,3.0,0.1111111111111111,2.75
2014-07-10 00:00:00,2014-07-10 08:00:00,2014-07-10 12:00:00,2014-07-10 10:00:00,2014,7,4.0,morning,summer,Shot Point,65,Clear,2.5,South,2.3,200.0,23.0,Lake Trout,3.0,0.1111111111111111,2.75
2014-07-17 00:00:00,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014,7,6.0,evening,summer,Chocolay,75,Partly Cloudy,2.5,East,2.5,60.0,27.0,Lake Trout,2.0,0.125,1.8333333333333333
2014-07-17 00:00:00,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014,7,6.0,evening,summer,Chocolay,75,Partly Cloudy,2.5,East,2.5,60.0,25.0,Lake Trout,2.0,0.125,1.8333333333333333
2014-07-17 00:00:00,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014,7,6.0,evening,summer,Chocolay,75,Partly Cloudy,2.5,East,2.5,60.0,25.0,Lake Trout,2.0,0.125,1.8333333333333333
2014-07-17 00:00:00,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014,7,6.0,evening,summer,Chocolay,75,Partly Cloudy,2.5,East,2.5,60.0,23.0,Lake Trout,2.0,0.125,1.8333333333333333
2014-07-17 00:00:00,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014,7,6.0,evening,summer,Chocolay,75,Partly Cloudy,2.5,East,2.5,60.0,23.0,Lake Trout,2.0,0.125,1.8333333333333333
2014-07-17 00:00:00,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014,7,6.0,evening,summer,Chocolay,75,Partly Cloudy,2.5,East,2.5,60.0,23.0,Lake Trout,2.0,0.125,1.8333333333333333
2014-07-17 00:00:00,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014,7,6.0,evening,summer,Chocolay,75,Partly Cloudy,2.5,East,2.5,60.0,23.0,Lake Trout,2.0,0.125,1.8333333333333333
2014-07-17 00:00:00,2014-07-17 15:00:00,2014-07-17 21:00:00,2014-07-17 18:00:00,2014,7,6.0,evening,summer,Chocolay,75,Partly Cloudy,2.5,East,2.5,60.0,21.0,Lake Trout,2.0,0.125,1.8333333333333333
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,70.0,23.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,21.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,5.0
2014-07-19 00:00:00,2014-07-19 08:00:00,2014-07-19 11:00:00,2014-07-19 09:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.1,5.0
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,23.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,25.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,27.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,60.0,21.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-20 00:00:00,2014-07-20 07:00:00,2014-07-20 10:00:00,2014-07-20 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Partly Cloudy,12.5,South,2.5,70.0,21.0,Lake Trout,2.0,0.1,4.666666666666667
2014-07-21 00:00:00,2014-07-21 18:00:00,2014-07-21 22:00:00,2014-07-21 20:00:00,2014,7,4.0,evening,summer,Chocolay,85,Clear,12.5,South,2.5,70.0,25.0,Lake Trout,2.0,0.2,2.0
2014-07-21 00:00:00,2014-07-21 18:00:00,2014-07-21 22:00:00,2014-07-21 20:00:00,2014,7,4.0,evening,summer,Chocolay,85,Clear,12.5,South,2.5,70.0,25.0,Lake Trout,2.0,0.2,2.0
2014-07-21 00:00:00,2014-07-21 18:00:00,2014-07-21 22:00:00,2014-07-21 20:00:00,2014,7,4.0,evening,summer,Chocolay,85,Clear,12.5,South,2.5,70.0,23.0,Lake Trout,2.0,0.2,2.0
2014-07-21 00:00:00,2014-07-21 18:00:00,2014-07-21 22:00:00,2014-07-21 20:00:00,2014,7,4.0,evening,summer,Chocolay,85,Clear,12.5,South,2.5,70.0,25.0,Lake Trout,2.0,0.2,2.0
2014-07-21 00:00:00,2014-07-21 18:00:00,2014-07-21 22:00:00,2014-07-21 20:00:00,2014,7,4.0,evening,summer,Chocolay,85,Clear,12.5,South,2.5,70.0,25.0,Lake Trout,2.0,0.2,2.0
2014-07-24 00:00:00,2014-07-24 07:00:00,2014-07-24 10:00:00,2014-07-24 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Clear,2.5,North,2.5,60.0,23.0,Lake Trout,2.0,0.5,1.6666666666666667
2014-07-24 00:00:00,2014-07-24 07:00:00,2014-07-24 10:00:00,2014-07-24 08:30:00,2014,7,3.0,morning,summer,Chocolay,65,Clear,2.5,North,2.5,60.0,23.0,Lake Trout,2.0,0.5,1.6666666666666667
2014-07-25 00:00:00,2014-07-25 18:00:00,2014-07-25 23:00:00,2014-07-25 20:30:00,2014,7,5.0,evening,summer,Sand Hole,75,Clear,2.5,North,1.9,110.0,21.0,Lake Trout,3.0,0.125,2.4
